Time,Distribuído,Month,day_of_month,day_of_week,Hour,Minute
2024-04-03 00:00:00,10.2,4,3,2,0,0
2024-04-03 00:05:00,10.2,4,3,2,0,5
2024-04-03 00:10:00,17.1,4,3,2,0,10
2024-04-03 00:15:00,17.1,4,3,2,0,15
2024-04-03 00:20:00,15.0,4,3,2,0,20
2024-04-03 00:25:00,15.0,4,3,2,0,25
2024-04-03 00:30:00,9.7,4,3,2,0,30
2024-04-03 00:35:00,12.0,4,3,2,0,35
2024-04-03 00:40:00,12.0,4,3,2,0,40
2024-04-03 00:45:00,10.0,4,3,2,0,45
2024-04-03 00:50:00,10.0,4,3,2,0,50
2024-04-03 00:55:00,10.0,4,3,2,0,55
2024-04-03 01:00:00,12.8,4,3,2,1,0
2024-04-03 01:05:00,12.8,4,3,2,1,5
2024-04-03 01:10:00,10.0,4,3,2,1,10
2024-04-03 01:15:00,10.0,4,3,2,1,15
2024-04-03 01:20:00,10.0,4,3,2,1,20
2024-04-03 01:25:00,10.0,4,3,2,1,25
2024-04-03 01:30:00,10.0,4,3,2,1,30
2024-04-03 01:35:00,7.2,4,3,2,1,35
2024-04-03 01:40:00,7.2,4,3,2,1,40
2024-04-03 01:45:00,7.2,4,3,2,1,45
2024-04-03 01:50:00,7.0,4,3,2,1,50
2024-04-03 01:55:00,7.0,4,3,2,1,55
2024-04-03 02:00:00,7.5,4,3,2,2,0
2024-04-03 02:05:00,7.5,4,3,2,2,5
2024-04-03 02:10:00,7.5,4,3,2,2,10
2024-04-03 02:15:00,7.2,4,3,2,2,15
2024-04-03 02:20:00,6.7,4,3,2,2,20
2024-04-03 02:25:00,6.7,4,3,2,2,25
2024-04-03 02:30:00,6.7,4,3,2,2,30
2024-04-03 02:35:00,4.8,4,3,2,2,35
2024-04-03 02:40:00,4.8,4,3,2,2,40
2024-04-03 02:45:00,6.3,4,3,2,2,45
2024-04-03 02:50:00,6.3,4,3,2,2,50
2024-04-03 02:55:00,6.3,4,3,2,2,55
2024-04-03 03:00:00,7.6,4,3,2,3,0
2024-04-03 03:05:00,7.6,4,3,2,3,5
2024-04-03 03:10:00,8.0,4,3,2,3,10
2024-04-03 03:15:00,8.0,4,3,2,3,15
2024-04-03 03:20:00,8.0,4,3,2,3,20
2024-04-03 03:25:00,6.0,4,3,2,3,25
2024-04-03 03:30:00,6.0,4,3,2,3,30
2024-04-03 03:35:00,6.5,4,3,2,3,35
2024-04-03 03:40:00,6.5,4,3,2,3,40
2024-04-03 03:45:00,6.5,4,3,2,3,45
2024-04-03 03:50:00,7.6,4,3,2,3,50
2024-04-03 03:55:00,7.6,4,3,2,3,55
2024-04-03 04:00:00,6.4,4,3,2,4,0
2024-04-03 04:05:00,6.4,4,3,2,4,5
2024-04-03 04:10:00,6.4,4,3,2,4,10
2024-04-03 04:15:00,6.7,4,3,2,4,15
2024-04-03 04:20:00,6.7,4,3,2,4,20
2024-04-03 04:25:00,7.2,4,3,2,4,25
2024-04-03 04:30:00,7.2,4,3,2,4,30
2024-04-03 04:35:00,7.2,4,3,2,4,35
2024-04-03 04:40:00,8.1,4,3,2,4,40
2024-04-03 04:45:00,9.2,4,3,2,4,45
2024-04-03 04:50:00,9.2,4,3,2,4,50
2024-04-03 04:55:00,9.2,4,3,2,4,55
2024-04-03 05:00:00,12.8,4,3,2,5,0
2024-04-03 05:05:00,12.8,4,3,2,5,5
2024-04-03 05:10:00,9.7,4,3,2,5,10
2024-04-03 05:15:00,9.7,4,3,2,5,15
2024-04-03 05:20:00,9.7,4,3,2,5,20
2024-04-03 05:25:00,6.4,4,3,2,5,25
2024-04-03 05:30:00,6.4,4,3,2,5,30
2024-04-03 05:35:00,6.7,4,3,2,5,35
2024-04-03 05:40:00,6.7,4,3,2,5,40
2024-04-03 05:45:00,6.7,4,3,2,5,45
2024-04-03 05:50:00,9.4,4,3,2,5,50
2024-04-03 05:55:00,9.4,4,3,2,5,55
2024-04-03 06:00:00,8.5,4,3,2,6,0
2024-04-03 06:05:00,8.5,4,3,2,6,5
2024-04-03 06:10:00,8.5,4,3,2,6,10
2024-04-03 06:15:00,10.2,4,3,2,6,15
2024-04-03 06:20:00,10.2,4,3,2,6,20
2024-04-03 06:25:00,15.0,4,3,2,6,25
2024-04-03 06:30:00,15.0,4,3,2,6,30
2024-04-03 06:35:00,15.0,4,3,2,6,35
2024-04-03 06:40:00,15.6,4,3,2,6,40
2024-04-03 06:45:00,20.0,4,3,2,6,45
2024-04-03 06:50:00,20.0,4,3,2,6,50
2024-04-03 06:55:00,20.0,4,3,2,6,55
2024-04-03 07:00:00,16.3,4,3,2,7,0
2024-04-03 07:05:00,20.0,4,3,2,7,5
2024-04-03 07:10:00,20.0,4,3,2,7,10
2024-04-03 07:15:00,20.0,4,3,2,7,15
2024-04-03 07:20:00,20.0,4,3,2,7,20
2024-04-03 07:25:00,24.0,4,3,2,7,25
2024-04-03 07:30:00,24.0,4,3,2,7,30
2024-04-03 07:35:00,24.0,4,3,2,7,35
2024-04-03 07:40:00,20.0,4,3,2,7,40
2024-04-03 07:45:00,30.0,4,3,2,7,45
2024-04-03 07:50:00,25.7,4,3,2,7,50
2024-04-03 07:55:00,25.7,4,3,2,7,55
2024-04-03 08:00:00,27.7,4,3,2,8,0
2024-04-03 08:05:00,27.7,4,3,2,8,5
2024-04-03 08:10:00,27.7,4,3,2,8,10
2024-04-03 08:15:00,27.7,4,3,2,8,15
2024-04-03 08:20:00,27.7,4,3,2,8,20
2024-04-03 08:25:00,30.0,4,3,2,8,25
2024-04-03 08:30:00,30.0,4,3,2,8,30
2024-04-03 08:35:00,30.0,4,3,2,8,35
2024-04-03 08:40:00,27.7,4,3,2,8,40
2024-04-03 08:45:00,27.7,4,3,2,8,45
2024-04-03 08:50:00,27.7,4,3,2,8,50
2024-04-03 08:55:00,27.7,4,3,2,8,55
2024-04-03 09:00:00,27.7,4,3,2,9,0
2024-04-03 09:05:00,27.7,4,3,2,9,5
2024-04-03 09:10:00,27.7,4,3,2,9,10
2024-04-03 09:15:00,30.0,4,3,2,9,15
2024-04-03 09:20:00,27.7,4,3,2,9,20
2024-04-03 09:25:00,32.7,4,3,2,9,25
2024-04-03 09:30:00,32.7,4,3,2,9,30
2024-04-03 09:35:00,27.7,4,3,2,9,35
2024-04-03 09:40:00,27.7,4,3,2,9,40
2024-04-03 09:45:00,27.7,4,3,2,9,45
2024-04-03 09:50:00,27.7,4,3,2,9,50
2024-04-03 09:55:00,25.7,4,3,2,9,55
2024-04-03 10:00:00,22.5,4,3,2,10,0
2024-04-03 10:05:00,22.5,4,3,2,10,5
2024-04-03 10:10:00,25.7,4,3,2,10,10
2024-04-03 10:15:00,24.0,4,3,2,10,15
2024-04-03 10:20:00,24.0,4,3,2,10,20
2024-04-03 10:25:00,27.7,4,3,2,10,25
2024-04-03 10:30:00,27.7,4,3,2,10,30
2024-04-03 10:35:00,27.7,4,3,2,10,35
2024-04-03 10:40:00,24.0,4,3,2,10,40
2024-04-03 10:45:00,24.0,4,3,2,10,45
2024-04-03 10:50:00,24.0,4,3,2,10,50
2024-04-03 10:55:00,24.0,4,3,2,10,55
2024-04-03 11:00:00,24.0,4,3,2,11,0
2024-04-03 11:05:00,24.0,4,3,2,11,5
2024-04-03 11:10:00,24.0,4,3,2,11,10
2024-04-03 11:15:00,24.0,4,3,2,11,15
2024-04-03 11:20:00,25.7,4,3,2,11,20
2024-04-03 11:25:00,25.7,4,3,2,11,25
2024-04-03 11:30:00,25.7,4,3,2,11,30
2024-04-03 11:35:00,18.0,4,3,2,11,35
2024-04-03 11:40:00,27.7,4,3,2,11,40
2024-04-03 11:45:00,27.7,4,3,2,11,45
2024-04-03 11:50:00,27.7,4,3,2,11,50
2024-04-03 11:55:00,24.0,4,3,2,11,55
2024-04-03 12:00:00,24.0,4,3,2,12,0
2024-04-03 12:05:00,27.7,4,3,2,12,5
2024-04-03 12:10:00,27.7,4,3,2,12,10
2024-04-03 12:15:00,27.7,4,3,2,12,15
2024-04-03 12:20:00,24.0,4,3,2,12,20
2024-04-03 12:25:00,24.0,4,3,2,12,25
2024-04-03 12:30:00,22.5,4,3,2,12,30
2024-04-03 12:35:00,22.5,4,3,2,12,35
2024-04-03 12:40:00,22.5,4,3,2,12,40
2024-04-03 12:45:00,27.7,4,3,2,12,45
2024-04-03 12:50:00,36.0,4,3,2,12,50
2024-04-03 12:55:00,27.7,4,3,2,12,55
2024-04-03 13:00:00,36.0,4,3,2,13,0
2024-04-03 13:05:00,27.7,4,3,2,13,5
2024-04-03 13:10:00,30.0,4,3,2,13,10
2024-04-03 13:15:00,36.0,4,3,2,13,15
2024-04-03 13:20:00,27.7,4,3,2,13,20
2024-04-03 13:25:00,27.7,4,3,2,13,25
2024-04-03 13:30:00,27.7,4,3,2,13,30
2024-04-03 13:35:00,36.0,4,3,2,13,35
2024-04-03 13:40:00,30.0,4,3,2,13,40
2024-04-03 13:45:00,27.7,4,3,2,13,45
2024-04-03 13:50:00,25.7,4,3,2,13,50
2024-04-03 13:55:00,27.7,4,3,2,13,55
2024-04-03 14:00:00,27.7,4,3,2,14,0
2024-04-03 14:05:00,21.2,4,3,2,14,5
2024-04-03 14:10:00,30.0,4,3,2,14,10
2024-04-03 14:15:00,30.0,4,3,2,14,15
2024-04-03 14:20:00,36.0,4,3,2,14,20
2024-04-03 14:25:00,30.0,4,3,2,14,25
2024-04-03 14:30:00,25.7,4,3,2,14,30
2024-04-03 14:35:00,32.7,4,3,2,14,35
2024-04-03 14:40:00,21.2,4,3,2,14,40
2024-04-03 14:45:00,18.9,4,3,2,14,45
2024-04-03 14:50:00,18.9,4,3,2,14,50
2024-04-03 14:55:00,16.3,4,3,2,14,55
2024-04-03 15:00:00,25.7,4,3,2,15,0
2024-04-03 15:05:00,18.0,4,3,2,15,5
2024-04-03 15:10:00,25.7,4,3,2,15,10
2024-04-03 15:15:00,25.7,4,3,2,15,15
2024-04-03 15:20:00,25.7,4,3,2,15,20
2024-04-03 15:25:00,25.7,4,3,2,15,25
2024-04-03 15:30:00,25.7,4,3,2,15,30
2024-04-03 15:35:00,25.7,4,3,2,15,35
2024-04-03 15:40:00,25.7,4,3,2,15,40
2024-04-03 15:45:00,21.1,4,3,2,15,45
2024-04-03 15:50:00,18.9,4,3,2,15,50
2024-04-03 15:55:00,27.7,4,3,2,15,55
2024-04-03 16:00:00,20.0,4,3,2,16,0
2024-04-03 16:05:00,22.5,4,3,2,16,5
2024-04-03 16:10:00,22.5,4,3,2,16,10
2024-04-03 16:15:00,20.0,4,3,2,16,15
2024-04-03 16:20:00,27.7,4,3,2,16,20
2024-04-03 16:25:00,20.0,4,3,2,16,25
2024-04-03 16:30:00,25.7,4,3,2,16,30
2024-04-03 16:35:00,25.7,4,3,2,16,35
2024-04-03 16:40:00,25.7,4,3,2,16,40
2024-04-03 16:45:00,27.7,4,3,2,16,45
2024-04-03 16:50:00,27.7,4,3,2,16,50
2024-04-03 16:55:00,32.7,4,3,2,16,55
2024-04-03 17:00:00,24.0,4,3,2,17,0
2024-04-03 17:05:00,32.7,4,3,2,17,5
2024-04-03 17:10:00,24.0,4,3,2,17,10
2024-04-03 17:15:00,24.0,4,3,2,17,15
2024-04-03 17:20:00,27.7,4,3,2,17,20
2024-04-03 17:25:00,27.7,4,3,2,17,25
2024-04-03 17:30:00,27.7,4,3,2,17,30
2024-04-03 17:35:00,21.2,4,3,2,17,35
2024-04-03 17:40:00,21.2,4,3,2,17,40
2024-04-03 17:45:00,24.0,4,3,2,17,45
2024-04-03 17:50:00,24.0,4,3,2,17,50
2024-04-03 17:55:00,24.0,4,3,2,17,55
2024-04-03 18:00:00,24.0,4,3,2,18,0
2024-04-03 18:05:00,24.0,4,3,2,18,5
2024-04-03 18:10:00,24.0,4,3,2,18,10
2024-04-03 18:15:00,22.5,4,3,2,18,15
2024-04-03 18:20:00,25.7,4,3,2,18,20
2024-04-03 18:25:00,32.7,4,3,2,18,25
2024-04-03 18:30:00,32.7,4,3,2,18,30
2024-04-03 18:35:00,32.7,4,3,2,18,35
2024-04-03 18:40:00,32.7,4,3,2,18,40
2024-04-03 18:45:00,21.1,4,3,2,18,45
2024-04-03 18:50:00,24.0,4,3,2,18,50
2024-04-03 18:55:00,30.0,4,3,2,18,55
2024-04-03 19:00:00,30.0,4,3,2,19,0
2024-04-03 19:05:00,30.0,4,3,2,19,5
2024-04-03 19:10:00,27.7,4,3,2,19,10
2024-04-03 19:15:00,27.7,4,3,2,19,15
2024-04-03 19:20:00,32.7,4,3,2,19,20
2024-04-03 19:25:00,32.7,4,3,2,19,25
2024-04-03 19:30:00,32.7,4,3,2,19,30
2024-04-03 19:35:00,27.7,4,3,2,19,35
2024-04-03 19:40:00,25.7,4,3,2,19,40
2024-04-03 19:45:00,36.0,4,3,2,19,45
2024-04-03 19:50:00,36.0,4,3,2,19,50
2024-04-03 19:55:00,36.0,4,3,2,19,55
2024-04-03 20:00:00,27.7,4,3,2,20,0
2024-04-03 20:05:00,36.0,4,3,2,20,5
2024-04-03 20:10:00,32.7,4,3,2,20,10
2024-04-03 20:15:00,32.7,4,3,2,20,15
2024-04-03 20:20:00,36.0,4,3,2,20,20
2024-04-03 20:25:00,36.0,4,3,2,20,25
2024-04-03 20:30:00,36.0,4,3,2,20,30
2024-04-03 20:35:00,40.0,4,3,2,20,35
2024-04-03 20:40:00,30.0,4,3,2,20,40
2024-04-03 20:45:00,40.0,4,3,2,20,45
2024-04-03 20:50:00,36.0,4,3,2,20,50
2024-04-03 20:55:00,27.7,4,3,2,20,55
2024-04-03 21:00:00,36.0,4,3,2,21,0
2024-04-03 21:05:00,36.0,4,3,2,21,5
2024-04-03 21:10:00,27.7,4,3,2,21,10
2024-04-03 21:15:00,24.0,4,3,2,21,15
2024-04-03 21:20:00,30.0,4,3,2,21,20
2024-04-03 21:25:00,27.7,4,3,2,21,25
2024-04-03 21:30:00,27.7,4,3,2,21,30
2024-04-03 21:35:00,27.7,4,3,2,21,35
2024-04-03 21:40:00,27.7,4,3,2,21,40
2024-04-03 21:45:00,30.0,4,3,2,21,45
2024-04-03 21:50:00,30.0,4,3,2,21,50
2024-04-03 21:55:00,30.0,4,3,2,21,55
2024-04-03 22:00:00,21.2,4,3,2,22,0
2024-04-03 22:05:00,21.2,4,3,2,22,5
2024-04-03 22:10:00,25.7,4,3,2,22,10
2024-04-03 22:15:00,20.0,4,3,2,22,15
2024-04-03 22:20:00,27.7,4,3,2,22,20
2024-04-03 22:25:00,21.1,4,3,2,22,25
2024-04-03 22:30:00,27.7,4,3,2,22,30
2024-04-03 22:35:00,20.0,4,3,2,22,35
2024-04-03 22:40:00,20.0,4,3,2,22,40
2024-04-03 22:45:00,18.9,4,3,2,22,45
2024-04-03 22:50:00,21.1,4,3,2,22,50
2024-04-03 22:55:00,21.1,4,3,2,22,55
2024-04-03 23:00:00,21.1,4,3,2,23,0
2024-04-03 23:05:00,21.1,4,3,2,23,5
2024-04-03 23:10:00,21.1,4,3,2,23,10
2024-04-03 23:15:00,20.0,4,3,2,23,15
2024-04-03 23:20:00,20.0,4,3,2,23,20
2024-04-03 23:25:00,17.1,4,3,2,23,25
2024-04-03 23:30:00,17.1,4,3,2,23,30
2024-04-03 23:35:00,15.6,4,3,2,23,35
2024-04-03 23:40:00,15.6,4,3,2,23,40
2024-04-03 23:45:00,15.6,4,3,2,23,45
2024-04-03 23:50:00,18.9,4,3,2,23,50
2024-04-03 23:55:00,11.2,4,3,2,23,55
2024-04-04 00:00:00,16.3,4,4,3,0,0
2024-04-04 00:05:00,20.0,4,4,3,0,5
2024-04-04 00:10:00,13.8,4,4,3,0,10
2024-04-04 00:15:00,11.2,4,4,3,0,15
2024-04-04 00:20:00,11.2,4,4,3,0,20
2024-04-04 00:25:00,12.4,4,4,3,0,25
2024-04-04 00:30:00,12.4,4,4,3,0,30
2024-04-04 00:35:00,12.4,4,4,3,0,35
2024-04-04 00:40:00,12.4,4,4,3,0,40
2024-04-04 00:45:00,12.4,4,4,3,0,45
2024-04-04 00:50:00,12.4,4,4,3,0,50
2024-04-04 00:55:00,12.4,4,4,3,0,55
2024-04-04 01:00:00,8.5,4,4,3,1,0
2024-04-04 01:05:00,8.5,4,4,3,1,5
2024-04-04 01:10:00,8.5,4,4,3,1,10
2024-04-04 01:15:00,8.0,4,4,3,1,15
2024-04-04 01:20:00,8.0,4,4,3,1,20
2024-04-04 01:25:00,9.0,4,4,3,1,25
2024-04-04 01:30:00,9.0,4,4,3,1,30
2024-04-04 01:35:00,9.0,4,4,3,1,35
2024-04-04 01:40:00,9.7,4,4,3,1,40
2024-04-04 01:45:00,9.7,4,4,3,1,45
2024-04-04 01:50:00,10.9,4,4,3,1,50
2024-04-04 01:55:00,10.9,4,4,3,1,55
2024-04-04 02:00:00,6.0,4,4,3,2,0
2024-04-04 02:05:00,6.0,4,4,3,2,5
2024-04-04 02:10:00,7.8,4,4,3,2,10
2024-04-04 02:15:00,7.8,4,4,3,2,15
2024-04-04 02:20:00,7.8,4,4,3,2,20
2024-04-04 02:25:00,5.9,4,4,3,2,25
2024-04-04 02:30:00,5.9,4,4,3,2,30
2024-04-04 02:35:00,7.0,4,4,3,2,35
2024-04-04 02:40:00,7.0,4,4,3,2,40
2024-04-04 02:45:00,7.0,4,4,3,2,45
2024-04-04 02:50:00,6.7,4,4,3,2,50
2024-04-04 02:55:00,6.7,4,4,3,2,55
2024-04-04 03:00:00,4.7,4,4,3,3,0
2024-04-04 03:05:00,4.7,4,4,3,3,5
2024-04-04 03:10:00,4.7,4,4,3,3,10
2024-04-04 03:15:00,7.0,4,4,3,3,15
2024-04-04 03:20:00,7.0,4,4,3,3,20
2024-04-04 03:25:00,6.7,4,4,3,3,25
2024-04-04 03:30:00,6.7,4,4,3,3,30
2024-04-04 03:35:00,6.7,4,4,3,3,35
2024-04-04 03:40:00,7.8,4,4,3,3,40
2024-04-04 03:45:00,7.8,4,4,3,3,45
2024-04-04 03:50:00,6.0,4,4,3,3,50
2024-04-04 03:55:00,6.0,4,4,3,3,55
2024-04-04 04:00:00,6.0,4,4,3,4,0
2024-04-04 04:05:00,6.0,4,4,3,4,5
2024-04-04 04:10:00,6.0,4,4,3,4,10
2024-04-04 04:15:00,5.6,4,4,3,4,15
2024-04-04 04:20:00,5.6,4,4,3,4,20
2024-04-04 04:25:00,5.8,4,4,3,4,25
2024-04-04 04:30:00,5.8,4,4,3,4,30
2024-04-04 04:35:00,7.0,4,4,3,4,35
2024-04-04 04:40:00,7.0,4,4,3,4,40
2024-04-04 04:45:00,7.0,4,4,3,4,45
2024-04-04 04:50:00,7.5,4,4,3,4,50
2024-04-04 04:55:00,7.5,4,4,3,4,55
2024-04-04 05:00:00,9.4,4,4,3,5,0
2024-04-04 05:05:00,9.4,4,4,3,5,5
2024-04-04 05:10:00,9.4,4,4,3,5,10
2024-04-04 05:15:00,6.3,4,4,3,5,15
2024-04-04 05:20:00,6.3,4,4,3,5,20
2024-04-04 05:25:00,10.9,4,4,3,5,25
2024-04-04 05:30:00,10.9,4,4,3,5,30
2024-04-04 05:35:00,10.9,4,4,3,5,35
2024-04-04 05:40:00,7.8,4,4,3,5,40
2024-04-04 05:45:00,7.8,4,4,3,5,45
2024-04-04 05:50:00,6.3,4,4,3,5,50
2024-04-04 05:55:00,6.3,4,4,3,5,55
2024-04-04 06:00:00,6.3,4,4,3,6,0
2024-04-04 06:05:00,7.3,4,4,3,6,5
2024-04-04 06:10:00,7.3,4,4,3,6,10
2024-04-04 06:15:00,13.8,4,4,3,6,15
2024-04-04 06:20:00,13.8,4,4,3,6,20
2024-04-04 06:25:00,13.8,4,4,3,6,25
2024-04-04 06:30:00,10.0,4,4,3,6,30
2024-04-04 06:35:00,10.0,4,4,3,6,35
2024-04-04 06:40:00,11.2,4,4,3,6,40
2024-04-04 06:45:00,11.2,4,4,3,6,45
2024-04-04 06:50:00,11.2,4,4,3,6,50
2024-04-04 06:55:00,15.6,4,4,3,6,55
2024-04-04 07:00:00,13.8,4,4,3,7,0
2024-04-04 07:05:00,21.1,4,4,3,7,5
2024-04-04 07:10:00,21.1,4,4,3,7,10
2024-04-04 07:15:00,21.1,4,4,3,7,15
2024-04-04 07:20:00,20.0,4,4,3,7,20
2024-04-04 07:25:00,20.0,4,4,3,7,25
2024-04-04 07:30:00,20.0,4,4,3,7,30
2024-04-04 07:35:00,20.0,4,4,3,7,35
2024-04-04 07:40:00,20.0,4,4,3,7,40
2024-04-04 07:45:00,32.7,4,4,3,7,45
2024-04-04 07:50:00,32.7,4,4,3,7,50
2024-04-04 07:55:00,30.0,4,4,3,7,55
2024-04-04 08:00:00,30.0,4,4,3,8,0
2024-04-04 08:05:00,32.7,4,4,3,8,5
2024-04-04 08:10:00,32.7,4,4,3,8,10
2024-04-04 08:15:00,32.7,4,4,3,8,15
2024-04-04 08:20:00,30.0,4,4,3,8,20
2024-04-04 08:25:00,30.0,4,4,3,8,25
2024-04-04 08:30:00,32.7,4,4,3,8,30
2024-04-04 08:35:00,32.7,4,4,3,8,35
2024-04-04 08:40:00,32.7,4,4,3,8,40
2024-04-04 08:45:00,32.7,4,4,3,8,45
2024-04-04 08:50:00,32.7,4,4,3,8,50
2024-04-04 08:55:00,30.0,4,4,3,8,55
2024-04-04 09:00:00,32.7,4,4,3,9,0
2024-04-04 09:05:00,24.0,4,4,3,9,5
2024-04-04 09:10:00,32.7,4,4,3,9,10
2024-04-04 09:15:00,24.0,4,4,3,9,15
2024-04-04 09:20:00,27.7,4,4,3,9,20
2024-04-04 09:25:00,32.7,4,4,3,9,25
2024-04-04 09:30:00,32.7,4,4,3,9,30
2024-04-04 09:35:00,27.7,4,4,3,9,35
2024-04-04 09:40:00,27.7,4,4,3,9,40
2024-04-04 09:45:00,27.7,4,4,3,9,45
2024-04-04 09:50:00,36.0,4,4,3,9,50
2024-04-04 09:55:00,30.0,4,4,3,9,55
2024-04-04 10:00:00,30.0,4,4,3,10,0
2024-04-04 10:05:00,30.0,4,4,3,10,5
2024-04-04 10:10:00,21.1,4,4,3,10,10
2024-04-04 10:15:00,21.1,4,4,3,10,15
2024-04-04 10:20:00,30.0,4,4,3,10,20
2024-04-04 10:25:00,30.0,4,4,3,10,25
2024-04-04 10:30:00,27.7,4,4,3,10,30
2024-04-04 10:35:00,27.7,4,4,3,10,35
2024-04-04 10:40:00,24.0,4,4,3,10,40
2024-04-04 10:45:00,30.0,4,4,3,10,45
2024-04-04 10:50:00,21.1,4,4,3,10,50
2024-04-04 10:55:00,30.0,4,4,3,10,55
2024-04-04 11:00:00,30.0,4,4,3,11,0
2024-04-04 11:05:00,18.9,4,4,3,11,5
2024-04-04 11:10:00,30.0,4,4,3,11,10
2024-04-04 11:15:00,30.0,4,4,3,11,15
2024-04-04 11:20:00,24.0,4,4,3,11,20
2024-04-04 11:25:00,27.7,4,4,3,11,25
2024-04-04 11:30:00,30.0,4,4,3,11,30
2024-04-04 11:35:00,30.0,4,4,3,11,35
2024-04-04 11:40:00,30.0,4,4,3,11,40
2024-04-04 11:45:00,27.7,4,4,3,11,45
2024-04-04 11:50:00,27.7,4,4,3,11,50
2024-04-04 11:55:00,36.0,4,4,3,11,55
2024-04-04 12:00:00,27.7,4,4,3,12,0
2024-04-04 12:05:00,27.7,4,4,3,12,5
2024-04-04 12:10:00,32.7,4,4,3,12,10
2024-04-04 12:15:00,24.0,4,4,3,12,15
2024-04-04 12:20:00,25.7,4,4,3,12,20
2024-04-04 12:25:00,25.7,4,4,3,12,25
2024-04-04 12:30:00,32.7,4,4,3,12,30
2024-04-04 12:35:00,22.5,4,4,3,12,35
2024-04-04 12:40:00,30.0,4,4,3,12,40
2024-04-04 12:45:00,30.0,4,4,3,12,45
2024-04-04 12:50:00,30.0,4,4,3,12,50
2024-04-04 12:55:00,25.7,4,4,3,12,55
2024-04-04 13:00:00,25.7,4,4,3,13,0
2024-04-04 13:05:00,32.7,4,4,3,13,5
2024-04-04 13:10:00,32.7,4,4,3,13,10
2024-04-04 13:15:00,30.0,4,4,3,13,15
2024-04-04 13:20:00,32.7,4,4,3,13,20
2024-04-04 13:25:00,32.7,4,4,3,13,25
2024-04-04 13:30:00,30.0,4,4,3,13,30
2024-04-04 13:35:00,30.0,4,4,3,13,35
2024-04-04 13:40:00,30.0,4,4,3,13,40
2024-04-04 13:45:00,30.0,4,4,3,13,45
2024-04-04 13:50:00,30.0,4,4,3,13,50
2024-04-04 13:55:00,30.0,4,4,3,13,55
2024-04-04 14:00:00,30.0,4,4,3,14,0
2024-04-04 14:05:00,32.7,4,4,3,14,5
2024-04-04 14:10:00,32.7,4,4,3,14,10
2024-04-04 14:15:00,22.5,4,4,3,14,15
2024-04-04 14:20:00,25.7,4,4,3,14,20
2024-04-04 14:25:00,18.0,4,4,3,14,25
2024-04-04 14:30:00,24.0,4,4,3,14,30
2024-04-04 14:35:00,25.7,4,4,3,14,35
2024-04-04 14:40:00,25.7,4,4,3,14,40
2024-04-04 14:45:00,25.7,4,4,3,14,45
2024-04-04 14:50:00,25.7,4,4,3,14,50
2024-04-04 14:55:00,18.0,4,4,3,14,55
2024-04-04 15:00:00,18.0,4,4,3,15,0
2024-04-04 15:05:00,25.7,4,4,3,15,5
2024-04-04 15:10:00,25.7,4,4,3,15,10
2024-04-04 15:15:00,25.7,4,4,3,15,15
2024-04-04 15:20:00,20.0,4,4,3,15,20
2024-04-04 15:25:00,24.0,4,4,3,15,25
2024-04-04 15:30:00,21.1,4,4,3,15,30
2024-04-04 15:35:00,24.0,4,4,3,15,35
2024-04-04 15:40:00,24.0,4,4,3,15,40
2024-04-04 15:45:00,20.0,4,4,3,15,45
2024-04-04 15:50:00,20.0,4,4,3,15,50
2024-04-04 15:55:00,21.1,4,4,3,15,55
2024-04-04 16:00:00,21.1,4,4,3,16,0
2024-04-04 16:05:00,21.1,4,4,3,16,5
2024-04-04 16:10:00,25.7,4,4,3,16,10
2024-04-04 16:15:00,25.7,4,4,3,16,15
2024-04-04 16:20:00,25.7,4,4,3,16,20
2024-04-04 16:25:00,20.0,4,4,3,16,25
2024-04-04 16:30:00,20.0,4,4,3,16,30
2024-04-04 16:35:00,21.2,4,4,3,16,35
2024-04-04 16:40:00,20.0,4,4,3,16,40
2024-04-04 16:45:00,18.9,4,4,3,16,45
2024-04-04 16:50:00,18.9,4,4,3,16,50
2024-04-04 16:55:00,27.7,4,4,3,16,55
2024-04-04 17:00:00,20.0,4,4,3,17,0
2024-04-04 17:05:00,20.0,4,4,3,17,5
2024-04-04 17:10:00,21.2,4,4,3,17,10
2024-04-04 17:15:00,20.0,4,4,3,17,15
2024-04-04 17:20:00,24.0,4,4,3,17,20
2024-04-04 17:25:00,18.0,4,4,3,17,25
2024-04-04 17:30:00,20.0,4,4,3,17,30
2024-04-04 17:35:00,24.0,4,4,3,17,35
2024-04-04 17:40:00,24.0,4,4,3,17,40
2024-04-04 17:45:00,24.0,4,4,3,17,45
2024-04-04 17:50:00,24.0,4,4,3,17,50
2024-04-04 17:55:00,24.0,4,4,3,17,55
2024-04-04 18:00:00,32.7,4,4,3,18,0
2024-04-04 18:05:00,24.0,4,4,3,18,5
2024-04-04 18:10:00,24.0,4,4,3,18,10
2024-04-04 18:15:00,16.3,4,4,3,18,15
2024-04-04 18:20:00,27.7,4,4,3,18,20
2024-04-04 18:25:00,32.7,4,4,3,18,25
2024-04-04 18:30:00,32.7,4,4,3,18,30
2024-04-04 18:35:00,27.7,4,4,3,18,35
2024-04-04 18:40:00,27.7,4,4,3,18,40
2024-04-04 18:45:00,30.0,4,4,3,18,45
2024-04-04 18:50:00,30.0,4,4,3,18,50
2024-04-04 18:55:00,30.0,4,4,3,18,55
2024-04-04 19:00:00,30.0,4,4,3,19,0
