Time,Distribuído,Month,day_of_month,day_of_week,Hour,Minute
2024-03-12 08:00:00,5.2,3,12,1,8,0
2024-03-12 08:15:00,5.6,3,12,1,8,15
2024-03-12 08:30:00,5.6,3,12,1,8,30
2024-03-12 08:45:00,5.2,3,12,1,8,45
2024-03-12 09:00:00,5.2,3,12,1,9,0
2024-03-12 09:15:00,4.0,3,12,1,9,15
2024-03-12 09:30:00,4.0,3,12,1,9,30
2024-03-12 09:45:00,4.0,3,12,1,9,45
2024-03-12 10:00:00,2.8,3,12,1,10,0
2024-03-12 10:15:00,2.8,3,12,1,10,15
2024-03-12 10:30:00,3.2,3,12,1,10,30
2024-03-12 10:45:00,3.6,3,12,1,10,45
2024-03-12 11:00:00,3.6,3,12,1,11,0
2024-03-12 11:15:00,3.6,3,12,1,11,15
2024-03-12 11:30:00,4.8,3,12,1,11,30
2024-03-12 11:45:00,2.8,3,12,1,11,45
2024-03-12 12:00:00,3.6,3,12,1,12,0
2024-03-12 12:15:00,2.8,3,12,1,12,15
2024-03-12 12:30:00,3.2,3,12,1,12,30
2024-03-12 12:45:00,3.2,3,12,1,12,45
2024-03-12 13:00:00,3.2,3,12,1,13,0
2024-03-12 13:15:00,3.2,3,12,1,13,15
2024-03-12 13:30:00,3.2,3,12,1,13,30
2024-03-12 13:45:00,4.4,3,12,1,13,45
2024-03-12 14:00:00,4.4,3,12,1,14,0
2024-03-12 14:15:00,3.2,3,12,1,14,15
2024-03-12 14:30:00,4.0,3,12,1,14,30
2024-03-12 14:45:00,3.6,3,12,1,14,45
2024-03-12 15:00:00,3.6,3,12,1,15,0
2024-03-12 15:15:00,3.6,3,12,1,15,15
2024-03-12 15:30:00,4.0,3,12,1,15,30
2024-03-12 15:45:00,3.6,3,12,1,15,45
2024-03-12 16:00:00,3.2,3,12,1,16,0
2024-03-12 16:15:00,3.2,3,12,1,16,15
2024-03-12 16:30:00,2.8,3,12,1,16,30
2024-03-12 16:45:00,3.6,3,12,1,16,45
2024-03-12 17:00:00,3.2,3,12,1,17,0
2024-03-12 17:15:00,2.4,3,12,1,17,15
2024-03-12 17:30:00,3.2,3,12,1,17,30
2024-03-12 17:45:00,2.8,3,12,1,17,45
2024-03-12 18:00:00,3.6,3,12,1,18,0
2024-03-12 18:15:00,2.4,3,12,1,18,15
2024-03-12 18:30:00,3.2,3,12,1,18,30
2024-03-12 18:45:00,3.2,3,12,1,18,45
2024-03-12 19:00:00,4.0,3,12,1,19,0
2024-03-12 19:15:00,3.6,3,12,1,19,15
2024-03-12 19:30:00,4.0,3,12,1,19,30
2024-03-12 19:45:00,4.0,3,12,1,19,45
2024-03-12 20:00:00,4.8,3,12,1,20,0
2024-03-12 20:15:00,5.2,3,12,1,20,15
2024-03-12 20:30:00,5.2,3,12,1,20,30
2024-03-12 20:45:00,5.6,3,12,1,20,45
2024-03-12 21:00:00,4.8,3,12,1,21,0
2024-03-12 21:15:00,3.6,3,12,1,21,15
2024-03-12 21:30:00,3.6,3,12,1,21,30
2024-03-12 21:45:00,3.2,3,12,1,21,45
2024-03-12 22:00:00,3.2,3,12,1,22,0
2024-03-12 22:15:00,2.8,3,12,1,22,15
2024-03-12 22:30:00,3.2,3,12,1,22,30
2024-03-12 22:45:00,2.4,3,12,1,22,45
2024-03-12 23:00:00,2.4,3,12,1,23,0
2024-03-12 23:15:00,2.8,3,12,1,23,15
2024-03-12 23:30:00,1.6,3,12,1,23,30
2024-03-12 23:45:00,1.6,3,12,1,23,45
2024-03-13 00:00:00,1.6,3,13,2,0,0
2024-03-13 00:15:00,1.6,3,13,2,0,15
2024-03-13 00:30:00,1.6,3,13,2,0,30
2024-03-13 00:45:00,1.6,3,13,2,0,45
2024-03-13 01:00:00,0.8,3,13,2,1,0
2024-03-13 01:15:00,1.2,3,13,2,1,15
2024-03-13 01:30:00,0.8,3,13,2,1,30
2024-03-13 01:45:00,0.8,3,13,2,1,45
2024-03-13 02:00:00,0.8,3,13,2,2,0
2024-03-13 02:15:00,0.8,3,13,2,2,15
2024-03-13 02:30:00,0.4,3,13,2,2,30
2024-03-13 02:45:00,0.8,3,13,2,2,45
2024-03-13 03:00:00,0.4,3,13,2,3,0
2024-03-13 03:15:00,0.4,3,13,2,3,15
2024-03-13 03:30:00,0.8,3,13,2,3,30
2024-03-13 03:45:00,0.4,3,13,2,3,45
2024-03-13 04:00:00,0.8,3,13,2,4,0
2024-03-13 04:15:00,0.4,3,13,2,4,15
2024-03-13 04:30:00,0.4,3,13,2,4,30
2024-03-13 04:45:00,0.4,3,13,2,4,45
2024-03-13 05:00:00,0.8,3,13,2,5,0
2024-03-13 05:15:00,0.8,3,13,2,5,15
2024-03-13 05:30:00,0.8,3,13,2,5,30
2024-03-13 05:45:00,0.8,3,13,2,5,45
2024-03-13 06:00:00,1.2,3,13,2,6,0
2024-03-13 06:15:00,0.8,3,13,2,6,15
2024-03-13 06:30:00,1.2,3,13,2,6,30
2024-03-13 06:45:00,2.0,3,13,2,6,45
2024-03-13 07:00:00,2.4,3,13,2,7,0
2024-03-13 07:15:00,4.8,3,13,2,7,15
2024-03-13 07:30:00,5.2,3,13,2,7,30
2024-03-13 07:45:00,4.8,3,13,2,7,45
2024-03-13 08:00:00,6.0,3,13,2,8,0
2024-03-13 08:15:00,5.2,3,13,2,8,15
2024-03-13 08:30:00,5.6,3,13,2,8,30
2024-03-13 08:45:00,4.8,3,13,2,8,45
2024-03-13 09:00:00,4.8,3,13,2,9,0
2024-03-13 09:15:00,3.6,3,13,2,9,15
2024-03-13 09:30:00,3.6,3,13,2,9,30
2024-03-13 09:45:00,3.6,3,13,2,9,45
2024-03-13 10:00:00,3.6,3,13,2,10,0
2024-03-13 10:15:00,3.2,3,13,2,10,15
2024-03-13 10:30:00,2.4,3,13,2,10,30
2024-03-13 10:45:00,2.8,3,13,2,10,45
2024-03-13 11:00:00,3.2,3,13,2,11,0
2024-03-13 11:15:00,4.4,3,13,2,11,15
2024-03-13 11:30:00,3.2,3,13,2,11,30
2024-03-13 11:45:00,3.2,3,13,2,11,45
2024-03-13 12:00:00,3.2,3,13,2,12,0
2024-03-13 12:15:00,3.2,3,13,2,12,15
2024-03-13 12:30:00,3.2,3,13,2,12,30
2024-03-13 12:45:00,3.2,3,13,2,12,45
2024-03-13 13:00:00,3.6,3,13,2,13,0
2024-03-13 13:15:00,3.2,3,13,2,13,15
2024-03-13 13:30:00,4.0,3,13,2,13,30
2024-03-13 13:45:00,4.4,3,13,2,13,45
2024-03-13 14:00:00,4.4,3,13,2,14,0
2024-03-13 14:15:00,4.4,3,13,2,14,15
2024-03-13 14:30:00,4.0,3,13,2,14,30
2024-03-13 14:45:00,3.6,3,13,2,14,45
2024-03-13 15:00:00,2.0,3,13,2,15,0
2024-03-13 15:15:00,2.4,3,13,2,15,15
2024-03-13 15:30:00,2.8,3,13,2,15,30
2024-03-13 15:45:00,3.2,3,13,2,15,45
2024-03-13 16:00:00,2.0,3,13,2,16,0
2024-03-13 16:15:00,1.6,3,13,2,16,15
2024-03-13 16:30:00,2.8,3,13,2,16,30
2024-03-13 16:45:00,2.4,3,13,2,16,45
2024-03-13 17:00:00,2.4,3,13,2,17,0
2024-03-13 17:15:00,1.6,3,13,2,17,15
2024-03-13 17:30:00,1.6,3,13,2,17,30
2024-03-13 17:45:00,2.0,3,13,2,17,45
2024-03-13 18:00:00,2.4,3,13,2,18,0
2024-03-13 18:15:00,2.8,3,13,2,18,15
2024-03-13 18:30:00,2.8,3,13,2,18,30
2024-03-13 18:45:00,2.8,3,13,2,18,45
2024-03-13 19:00:00,3.2,3,13,2,19,0
2024-03-13 19:15:00,3.6,3,13,2,19,15
2024-03-13 19:30:00,4.0,3,13,2,19,30
2024-03-13 19:45:00,4.8,3,13,2,19,45
2024-03-13 20:00:00,5.2,3,13,2,20,0
2024-03-13 20:15:00,4.4,3,13,2,20,15
2024-03-13 20:30:00,4.4,3,13,2,20,30
2024-03-13 20:45:00,4.8,3,13,2,20,45
2024-03-13 21:00:00,5.2,3,13,2,21,0
2024-03-13 21:15:00,4.0,3,13,2,21,15
2024-03-13 21:30:00,4.4,3,13,2,21,30
2024-03-13 21:45:00,2.8,3,13,2,21,45
2024-03-13 22:00:00,2.8,3,13,2,22,0
2024-03-13 22:15:00,2.4,3,13,2,22,15
2024-03-13 22:30:00,2.4,3,13,2,22,30
2024-03-13 22:45:00,2.0,3,13,2,22,45
2024-03-13 23:00:00,2.4,3,13,2,23,0
2024-03-13 23:15:00,2.0,3,13,2,23,15
2024-03-13 23:30:00,1.6,3,13,2,23,30
2024-03-13 23:45:00,1.6,3,13,2,23,45
2024-03-14 00:00:00,1.2,3,14,3,0,0
2024-03-14 00:15:00,1.2,3,14,3,0,15
2024-03-14 00:30:00,1.6,3,14,3,0,30
2024-03-14 00:45:00,0.8,3,14,3,0,45
2024-03-14 01:00:00,0.8,3,14,3,1,0
2024-03-14 01:15:00,0.8,3,14,3,1,15
2024-03-14 01:30:00,0.8,3,14,3,1,30
2024-03-14 01:45:00,0.4,3,14,3,1,45
2024-03-14 02:00:00,0.8,3,14,3,2,0
2024-03-14 02:15:00,0.4,3,14,3,2,15
2024-03-14 02:30:00,0.4,3,14,3,2,30
2024-03-14 02:45:00,0.8,3,14,3,2,45
2024-03-14 03:00:00,0.8,3,14,3,3,0
2024-03-14 03:15:00,0.4,3,14,3,3,15
2024-03-14 03:30:00,0.4,3,14,3,3,30
2024-03-14 03:45:00,0.4,3,14,3,3,45
2024-03-14 04:00:00,0.4,3,14,3,4,0
2024-03-14 04:15:00,0.4,3,14,3,4,15
2024-03-14 04:30:00,0.8,3,14,3,4,30
2024-03-14 04:45:00,0.4,3,14,3,4,45
2024-03-14 05:00:00,0.8,3,14,3,5,0
2024-03-14 05:15:00,0.4,3,14,3,5,15
2024-03-14 05:30:00,0.8,3,14,3,5,30
2024-03-14 05:45:00,1.2,3,14,3,5,45
2024-03-14 06:00:00,1.2,3,14,3,6,0
2024-03-14 06:15:00,1.2,3,14,3,6,15
2024-03-14 06:30:00,0.8,3,14,3,6,30
2024-03-14 06:45:00,2.0,3,14,3,6,45
2024-03-14 07:00:00,2.8,3,14,3,7,0
2024-03-14 07:15:00,4.0,3,14,3,7,15
2024-03-14 07:30:00,4.8,3,14,3,7,30
2024-03-14 07:45:00,5.2,3,14,3,7,45
2024-03-14 08:00:00,6.0,3,14,3,8,0
2024-03-14 08:15:00,3.6,3,14,3,8,15
2024-03-14 08:30:00,4.8,3,14,3,8,30
2024-03-14 08:45:00,4.8,3,14,3,8,45
2024-03-14 09:00:00,6.0,3,14,3,9,0
2024-03-14 09:15:00,5.2,3,14,3,9,15
2024-03-14 09:30:00,3.2,3,14,3,9,30
2024-03-14 09:45:00,4.0,3,14,3,9,45
2024-03-14 10:00:00,4.0,3,14,3,10,0
2024-03-14 10:15:00,4.4,3,14,3,10,15
2024-03-14 10:30:00,4.4,3,14,3,10,30
2024-03-14 10:45:00,3.6,3,14,3,10,45
2024-03-14 11:00:00,4.0,3,14,3,11,0
2024-03-14 11:15:00,2.8,3,14,3,11,15
2024-03-14 11:30:00,4.0,3,14,3,11,30
2024-03-14 11:45:00,5.2,3,14,3,11,45
2024-03-14 12:00:00,3.6,3,14,3,12,0
2024-03-14 12:15:00,3.2,3,14,3,12,15
2024-03-14 12:30:00,3.2,3,14,3,12,30
2024-03-14 12:45:00,2.8,3,14,3,12,45
2024-03-14 13:00:00,3.6,3,14,3,13,0
2024-03-14 13:15:00,4.0,3,14,3,13,15
2024-03-14 13:30:00,4.4,3,14,3,13,30
2024-03-14 13:45:00,3.6,3,14,3,13,45
2024-03-14 14:00:00,4.0,3,14,3,14,0
2024-03-14 14:15:00,4.4,3,14,3,14,15
2024-03-14 14:30:00,4.4,3,14,3,14,30
2024-03-14 14:45:00,3.6,3,14,3,14,45
2024-03-14 15:00:00,2.8,3,14,3,15,0
2024-03-14 15:15:00,2.4,3,14,3,15,15
2024-03-14 15:30:00,2.0,3,14,3,15,30
2024-03-14 15:45:00,2.4,3,14,3,15,45
2024-03-14 16:00:00,2.4,3,14,3,16,0
2024-03-14 16:15:00,2.0,3,14,3,16,15
2024-03-14 16:30:00,1.6,3,14,3,16,30
2024-03-14 16:45:00,2.0,3,14,3,16,45
2024-03-14 17:00:00,2.4,3,14,3,17,0
2024-03-14 17:15:00,2.4,3,14,3,17,15
2024-03-14 17:30:00,3.2,3,14,3,17,30
2024-03-14 17:45:00,2.4,3,14,3,17,45
2024-03-14 18:00:00,2.8,3,14,3,18,0
2024-03-14 18:15:00,2.0,3,14,3,18,15
2024-03-14 18:30:00,2.8,3,14,3,18,30
2024-03-14 18:45:00,3.6,3,14,3,18,45
2024-03-14 19:00:00,3.2,3,14,3,19,0
2024-03-14 19:15:00,2.8,3,14,3,19,15
2024-03-14 19:30:00,4.4,3,14,3,19,30
2024-03-14 19:45:00,4.0,3,14,3,19,45
2024-03-14 20:00:00,5.6,3,14,3,20,0
2024-03-14 20:15:00,4.8,3,14,3,20,15
2024-03-14 20:30:00,4.4,3,14,3,20,30
2024-03-14 20:45:00,4.8,3,14,3,20,45
2024-03-14 21:00:00,4.0,3,14,3,21,0
2024-03-14 21:15:00,3.6,3,14,3,21,15
2024-03-14 21:30:00,4.0,3,14,3,21,30
2024-03-14 21:45:00,3.2,3,14,3,21,45
2024-03-14 22:00:00,3.2,3,14,3,22,0
2024-03-14 22:15:00,2.8,3,14,3,22,15
2024-03-14 22:30:00,2.4,3,14,3,22,30
2024-03-14 22:45:00,1.6,3,14,3,22,45
2024-03-14 23:00:00,2.0,3,14,3,23,0
2024-03-14 23:15:00,1.6,3,14,3,23,15
2024-03-14 23:30:00,1.6,3,14,3,23,30
2024-03-14 23:45:00,1.2,3,14,3,23,45
2024-03-15 00:00:00,1.2,3,15,4,0,0
2024-03-15 00:15:00,2.0,3,15,4,0,15
2024-03-15 00:30:00,1.6,3,15,4,0,30
2024-03-15 00:45:00,1.6,3,15,4,0,45
2024-03-15 01:00:00,1.2,3,15,4,1,0
2024-03-15 01:15:00,0.8,3,15,4,1,15
2024-03-15 01:30:00,0.8,3,15,4,1,30
2024-03-15 01:45:00,0.8,3,15,4,1,45
2024-03-15 02:00:00,0.8,3,15,4,2,0
2024-03-15 02:15:00,0.4,3,15,4,2,15
2024-03-15 02:30:00,0.8,3,15,4,2,30
2024-03-15 02:45:00,0.4,3,15,4,2,45
2024-03-15 03:00:00,0.4,3,15,4,3,0
2024-03-15 03:15:00,0.4,3,15,4,3,15
2024-03-15 03:30:00,0.4,3,15,4,3,30
2024-03-15 03:45:00,0.8,3,15,4,3,45
2024-03-15 04:00:00,0.4,3,15,4,4,0
2024-03-15 04:15:00,0.4,3,15,4,4,15
2024-03-15 04:30:00,0.4,3,15,4,4,30
2024-03-15 04:45:00,0.4,3,15,4,4,45
2024-03-15 05:00:00,0.4,3,15,4,5,0
2024-03-15 05:15:00,0.8,3,15,4,5,15
2024-03-15 05:30:00,0.4,3,15,4,5,30
2024-03-15 05:45:00,1.2,3,15,4,5,45
2024-03-15 06:00:00,0.8,3,15,4,6,0
2024-03-15 06:15:00,1.2,3,15,4,6,15
2024-03-15 06:30:00,2.0,3,15,4,6,30
2024-03-15 06:45:00,2.4,3,15,4,6,45
2024-03-15 07:00:00,3.2,3,15,4,7,0
2024-03-15 07:15:00,4.4,3,15,4,7,15
2024-03-15 07:30:00,6.0,3,15,4,7,30
2024-03-15 07:45:00,4.4,3,15,4,7,45
2024-03-15 08:00:00,4.8,3,15,4,8,0
2024-03-15 08:15:00,5.2,3,15,4,8,15
2024-03-15 08:30:00,5.6,3,15,4,8,30
2024-03-15 08:45:00,5.6,3,15,4,8,45
2024-03-15 09:00:00,5.2,3,15,4,9,0
2024-03-15 09:15:00,4.0,3,15,4,9,15
2024-03-15 09:30:00,4.8,3,15,4,9,30
2024-03-15 09:45:00,4.4,3,15,4,9,45
2024-03-15 10:00:00,4.8,3,15,4,10,0
2024-03-15 10:15:00,4.8,3,15,4,10,15
2024-03-15 10:30:00,4.0,3,15,4,10,30
2024-03-15 10:45:00,4.0,3,15,4,10,45
2024-03-15 11:00:00,2.8,3,15,4,11,0
2024-03-15 11:15:00,3.2,3,15,4,11,15
2024-03-15 11:30:00,4.0,3,15,4,11,30
2024-03-15 11:45:00,4.8,3,15,4,11,45
2024-03-15 12:00:00,5.2,3,15,4,12,0
2024-03-15 12:15:00,4.4,3,15,4,12,15
2024-03-15 12:30:00,3.6,3,15,4,12,30
2024-03-15 12:45:00,4.0,3,15,4,12,45
2024-03-15 13:00:00,4.0,3,15,4,13,0
2024-03-15 13:15:00,4.0,3,15,4,13,15
2024-03-15 13:30:00,4.0,3,15,4,13,30
2024-03-15 13:45:00,4.0,3,15,4,13,45
2024-03-15 14:00:00,3.2,3,15,4,14,0
2024-03-15 14:15:00,4.0,3,15,4,14,15
2024-03-15 14:30:00,2.8,3,15,4,14,30
2024-03-15 14:45:00,3.2,3,15,4,14,45
2024-03-15 15:00:00,3.2,3,15,4,15,0
2024-03-15 15:15:00,2.8,3,15,4,15,15
2024-03-15 15:30:00,2.4,3,15,4,15,30
2024-03-15 15:45:00,2.4,3,15,4,15,45
2024-03-15 16:00:00,2.4,3,15,4,16,0
2024-03-15 16:15:00,2.0,3,15,4,16,15
2024-03-15 16:30:00,1.6,3,15,4,16,30
2024-03-15 16:45:00,0.8,3,15,4,16,45
2024-03-15 17:00:00,2.4,3,15,4,17,0
2024-03-15 17:15:00,2.4,3,15,4,17,15
2024-03-15 17:30:00,2.4,3,15,4,17,30
2024-03-15 17:45:00,3.2,3,15,4,17,45
2024-03-15 18:00:00,3.2,3,15,4,18,0
2024-03-15 18:15:00,3.2,3,15,4,18,15
2024-03-15 18:30:00,2.8,3,15,4,18,30
2024-03-15 18:45:00,2.8,3,15,4,18,45
2024-03-15 19:00:00,3.2,3,15,4,19,0
2024-03-15 19:15:00,2.4,3,15,4,19,15
2024-03-15 19:30:00,4.0,3,15,4,19,30
2024-03-15 19:45:00,3.6,3,15,4,19,45
2024-03-15 20:00:00,3.2,3,15,4,20,0
2024-03-15 20:15:00,4.4,3,15,4,20,15
2024-03-15 20:30:00,5.2,3,15,4,20,30
2024-03-15 20:45:00,5.2,3,15,4,20,45
2024-03-15 21:00:00,4.4,3,15,4,21,0
2024-03-15 21:15:00,4.4,3,15,4,21,15
2024-03-15 21:30:00,2.8,3,15,4,21,30
2024-03-15 21:45:00,4.0,3,15,4,21,45
2024-03-15 22:00:00,2.0,3,15,4,22,0
2024-03-15 22:15:00,2.4,3,15,4,22,15
2024-03-15 22:30:00,2.8,3,15,4,22,30
2024-03-15 22:45:00,2.8,3,15,4,22,45
2024-03-15 23:00:00,2.8,3,15,4,23,0
2024-03-15 23:15:00,1.6,3,15,4,23,15
2024-03-15 23:30:00,1.6,3,15,4,23,30
2024-03-15 23:45:00,1.6,3,15,4,23,45
2024-03-16 00:00:00,1.6,3,16,5,0,0
2024-03-16 00:15:00,2.0,3,16,5,0,15
2024-03-16 00:30:00,1.2,3,16,5,0,30
2024-03-16 00:45:00,1.2,3,16,5,0,45
2024-03-16 01:00:00,1.2,3,16,5,1,0
2024-03-16 01:15:00,1.2,3,16,5,1,15
2024-03-16 01:30:00,0.8,3,16,5,1,30
2024-03-16 01:45:00,1.2,3,16,5,1,45
2024-03-16 02:00:00,0.4,3,16,5,2,0
2024-03-16 02:15:00,0.4,3,16,5,2,15
2024-03-16 02:30:00,1.2,3,16,5,2,30
2024-03-16 02:45:00,0.4,3,16,5,2,45
2024-03-16 03:00:00,0.8,3,16,5,3,0
2024-03-16 03:15:00,0.4,3,16,5,3,15
2024-03-16 03:30:00,0.4,3,16,5,3,30
2024-03-16 03:45:00,0.4,3,16,5,3,45
2024-03-16 04:00:00,0.8,3,16,5,4,0
2024-03-16 04:15:00,0.4,3,16,5,4,15
2024-03-16 04:30:00,0.4,3,16,5,4,30
2024-03-16 04:45:00,0.4,3,16,5,4,45
2024-03-16 05:00:00,0.8,3,16,5,5,0
2024-03-16 05:15:00,0.4,3,16,5,5,15
2024-03-16 05:30:00,0.8,3,16,5,5,30
2024-03-16 05:45:00,0.4,3,16,5,5,45
2024-03-16 06:00:00,0.8,3,16,5,6,0
2024-03-16 06:15:00,0.8,3,16,5,6,15
2024-03-16 06:30:00,0.8,3,16,5,6,30
2024-03-16 06:45:00,1.2,3,16,5,6,45
2024-03-16 07:00:00,1.2,3,16,5,7,0
2024-03-16 07:15:00,0.8,3,16,5,7,15
2024-03-16 07:30:00,1.6,3,16,5,7,30
2024-03-16 07:45:00,2.8,3,16,5,7,45
2024-03-16 08:00:00,2.8,3,16,5,8,0
2024-03-16 08:15:00,3.2,3,16,5,8,15
2024-03-16 08:30:00,3.2,3,16,5,8,30
2024-03-16 08:45:00,4.0,3,16,5,8,45
2024-03-16 09:00:00,4.8,3,16,5,9,0
2024-03-16 09:15:00,4.8,3,16,5,9,15
2024-03-16 09:30:00,6.0,3,16,5,9,30
2024-03-16 09:45:00,5.2,3,16,5,9,45
2024-03-16 10:00:00,5.2,3,16,5,10,0
2024-03-16 10:15:00,7.2,3,16,5,10,15
2024-03-16 10:30:00,6.0,3,16,5,10,30
2024-03-16 10:45:00,5.6,3,16,5,10,45
2024-03-16 11:00:00,6.4,3,16,5,11,0
2024-03-16 11:15:00,4.4,3,16,5,11,15
2024-03-16 11:30:00,5.6,3,16,5,11,30
2024-03-16 11:45:00,4.8,3,16,5,11,45
2024-03-16 12:00:00,4.0,3,16,5,12,0
2024-03-16 12:15:00,5.2,3,16,5,12,15
2024-03-16 12:30:00,4.0,3,16,5,12,30
2024-03-16 12:45:00,5.6,3,16,5,12,45
2024-03-16 13:00:00,4.0,3,16,5,13,0
2024-03-16 13:15:00,4.8,3,16,5,13,15
2024-03-16 13:30:00,4.4,3,16,5,13,30
2024-03-16 13:45:00,4.0,3,16,5,13,45
2024-03-16 14:00:00,4.4,3,16,5,14,0
2024-03-16 14:15:00,3.6,3,16,5,14,15
2024-03-16 14:30:00,4.4,3,16,5,14,30
2024-03-16 14:45:00,3.6,3,16,5,14,45
2024-03-16 15:00:00,3.6,3,16,5,15,0
2024-03-16 15:15:00,4.0,3,16,5,15,15
2024-03-16 15:30:00,3.6,3,16,5,15,30
2024-03-16 15:45:00,2.8,3,16,5,15,45
2024-03-16 16:00:00,3.2,3,16,5,16,0
2024-03-16 16:15:00,2.8,3,16,5,16,15
2024-03-16 16:30:00,3.2,3,16,5,16,30
2024-03-16 16:45:00,3.2,3,16,5,16,45
2024-03-16 17:00:00,2.8,3,16,5,17,0
2024-03-16 17:15:00,2.4,3,16,5,17,15
2024-03-16 17:30:00,2.8,3,16,5,17,30
2024-03-16 17:45:00,2.4,3,16,5,17,45
2024-03-16 18:00:00,2.4,3,16,5,18,0
2024-03-16 18:15:00,2.0,3,16,5,18,15
2024-03-16 18:30:00,2.8,3,16,5,18,30
2024-03-16 18:45:00,3.2,3,16,5,18,45
2024-03-16 19:00:00,3.2,3,16,5,19,0
2024-03-16 19:15:00,4.4,3,16,5,19,15
2024-03-16 19:30:00,4.8,3,16,5,19,30
2024-03-16 19:45:00,3.6,3,16,5,19,45
2024-03-16 20:00:00,3.6,3,16,5,20,0
2024-03-16 20:15:00,3.6,3,16,5,20,15
2024-03-16 20:30:00,3.6,3,16,5,20,30
2024-03-16 20:45:00,3.6,3,16,5,20,45
2024-03-16 21:00:00,4.0,3,16,5,21,0
2024-03-16 21:15:00,3.6,3,16,5,21,15
2024-03-16 21:30:00,2.0,3,16,5,21,30
2024-03-16 21:45:00,2.4,3,16,5,21,45
2024-03-16 22:00:00,2.4,3,16,5,22,0
2024-03-16 22:15:00,2.0,3,16,5,22,15
2024-03-16 22:30:00,1.6,3,16,5,22,30
2024-03-16 22:45:00,2.0,3,16,5,22,45
2024-03-16 23:00:00,1.6,3,16,5,23,0
2024-03-16 23:15:00,1.2,3,16,5,23,15
2024-03-16 23:30:00,1.6,3,16,5,23,30
2024-03-16 23:45:00,1.6,3,16,5,23,45
2024-03-17 00:00:00,0.8,3,17,6,0,0
2024-03-17 00:15:00,1.2,3,17,6,0,15
2024-03-17 00:30:00,0.8,3,17,6,0,30
2024-03-17 00:45:00,1.2,3,17,6,0,45
2024-03-17 01:00:00,0.8,3,17,6,1,0
2024-03-17 01:15:00,0.8,3,17,6,1,15
2024-03-17 01:30:00,0.8,3,17,6,1,30
2024-03-17 01:45:00,0.8,3,17,6,1,45
2024-03-17 02:00:00,0.8,3,17,6,2,0
2024-03-17 02:15:00,0.8,3,17,6,2,15
2024-03-17 02:30:00,0.8,3,17,6,2,30
2024-03-17 02:45:00,0.4,3,17,6,2,45
2024-03-17 03:00:00,0.8,3,17,6,3,0
2024-03-17 03:15:00,0.4,3,17,6,3,15
2024-03-17 03:30:00,0.8,3,17,6,3,30
2024-03-17 03:45:00,0.4,3,17,6,3,45
2024-03-17 04:00:00,0.4,3,17,6,4,0
2024-03-17 04:15:00,0.8,3,17,6,4,15
2024-03-17 04:30:00,0.4,3,17,6,4,30
2024-03-17 04:45:00,0.8,3,17,6,4,45
2024-03-17 05:00:00,0.4,3,17,6,5,0
2024-03-17 05:15:00,0.8,3,17,6,5,15
2024-03-17 05:30:00,0.4,3,17,6,5,30
2024-03-17 05:45:00,0.4,3,17,6,5,45
2024-03-17 06:00:00,0.8,3,17,6,6,0
2024-03-17 06:15:00,0.4,3,17,6,6,15
2024-03-17 06:30:00,0.8,3,17,6,6,30
2024-03-17 06:45:00,0.8,3,17,6,6,45
2024-03-17 07:00:00,0.8,3,17,6,7,0
2024-03-17 07:15:00,0.8,3,17,6,7,15
2024-03-17 07:30:00,1.6,3,17,6,7,30
2024-03-17 07:45:00,1.6,3,17,6,7,45
2024-03-17 08:00:00,2.0,3,17,6,8,0
2024-03-17 08:15:00,2.0,3,17,6,8,15
2024-03-17 08:30:00,2.4,3,17,6,8,30
2024-03-17 08:45:00,2.4,3,17,6,8,45
2024-03-17 09:00:00,3.6,3,17,6,9,0
2024-03-17 09:15:00,3.6,3,17,6,9,15
2024-03-17 09:30:00,3.6,3,17,6,9,30
2024-03-17 09:45:00,4.8,3,17,6,9,45
2024-03-17 10:00:00,4.4,3,17,6,10,0
2024-03-17 10:15:00,4.4,3,17,6,10,15
2024-03-17 10:30:00,4.8,3,17,6,10,30
2024-03-17 10:45:00,6.0,3,17,6,10,45
2024-03-17 11:00:00,5.2,3,17,6,11,0
2024-03-17 11:15:00,4.8,3,17,6,11,15
2024-03-17 11:30:00,6.4,3,17,6,11,30
2024-03-17 11:45:00,4.8,3,17,6,11,45
2024-03-17 12:00:00,4.8,3,17,6,12,0
2024-03-17 12:15:00,5.6,3,17,6,12,15
2024-03-17 12:30:00,4.8,3,17,6,12,30
2024-03-17 12:45:00,4.8,3,17,6,12,45
2024-03-17 13:00:00,4.8,3,17,6,13,0
2024-03-17 13:15:00,4.0,3,17,6,13,15
2024-03-17 13:30:00,4.0,3,17,6,13,30
2024-03-17 13:45:00,4.0,3,17,6,13,45
2024-03-17 14:00:00,4.0,3,17,6,14,0
2024-03-17 14:15:00,4.0,3,17,6,14,15
2024-03-17 14:30:00,3.2,3,17,6,14,30
2024-03-17 14:45:00,3.2,3,17,6,14,45
2024-03-17 15:00:00,3.2,3,17,6,15,0
2024-03-17 15:15:00,3.2,3,17,6,15,15
2024-03-17 15:30:00,2.4,3,17,6,15,30
2024-03-17 15:45:00,2.8,3,17,6,15,45
2024-03-17 16:00:00,3.6,3,17,6,16,0
2024-03-17 16:15:00,3.2,3,17,6,16,15
2024-03-17 16:30:00,3.2,3,17,6,16,30
2024-03-17 16:45:00,2.4,3,17,6,16,45
2024-03-17 17:00:00,2.4,3,17,6,17,0
